YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_NAME,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-10,WEEKENDS/HOLIDAY,18,Yio Chu Kang,NS15,6089,7570
2023-10,WEEKDAY,11,South View,BP2,2741,1189
2023-10,WEEKENDS/HOLIDAY,11,South View,BP2,1594,744
2023-10,WEEKDAY,7,Expo,CG1/DT35,3029,34509
2023-10,WEEKENDS/HOLIDAY,7,Expo,CG1/DT35,1096,4133
2023-10,WEEKDAY,10,Jurong East,EW24/NS1,30766,66146
2023-10,WEEKENDS/HOLIDAY,10,Jurong East,EW24/NS1,16574,34405
2023-10,WEEKDAY,5,Clarke Quay,NE5,201,12
2023-10,WEEKENDS/HOLIDAY,5,Clarke Quay,NE5,80,0
2023-10,WEEKDAY,17,Choa Chu Kang,NS4/BP1,63046,80858
2023-10,WEEKENDS/HOLIDAY,17,Choa Chu Kang,NS4/BP1,18513,22337
2023-10,WEEKENDS/HOLIDAY,21,Punggol,NE17/PTC,14176,17474
2023-10,WEEKDAY,21,Punggol,NE17/PTC,31038,46641
2023-10,WEEKDAY,13,Thanggam,SW4,2134,3725
2023-10,WEEKENDS/HOLIDAY,13,Thanggam,SW4,1169,1184
2023-10,WEEKDAY,6,Dover,EW22,6375,6866
2023-10,WEEKENDS/HOLIDAY,6,Dover,EW22,801,667
2023-10,WEEKDAY,12,Kaki Bukit,DT28,8639,6181
2023-10,WEEKENDS/HOLIDAY,12,Kaki Bukit,DT28,5198,2765
2023-10,WEEKENDS/HOLIDAY,7,Upper Thomson,TE8,1695,1994
2023-10,WEEKDAY,7,Upper Thomson,TE8,13391,8111
2023-10,WEEKDAY,9,Paya Lebar,EW8/CC9,35448,80825
2023-10,WEEKENDS/HOLIDAY,9,Paya Lebar,EW8/CC9,13740,37325
2023-10,WEEKENDS/HOLIDAY,7,Sengkang,NE16/STC,12174,5040
2023-10,WEEKDAY,7,Sengkang,NE16/STC,126199,38199
2023-10,WEEKENDS/HOLIDAY,14,Kadaloor,PE5,2328,2458
2023-10,WEEKDAY,14,Kadaloor,PE5,5484,6357
2023-10,WEEKENDS/HOLIDAY,23,Eunos,EW7,897,3833
2023-10,WEEKDAY,23,Eunos,EW7,1878,8645
2023-10,WEEKDAY,23,Bright Hill,TE7,396,2384
2023-10,WEEKENDS/HOLIDAY,23,Bright Hill,TE7,178,1035
2023-10,WEEKDAY,16,Potong Pasir,NE10,17544,16864
2023-10,WEEKENDS/HOLIDAY,16,Potong Pasir,NE10,7852,7095
2023-10,WEEKENDS/HOLIDAY,14,Teck Whye,BP4,684,723
2023-10,WEEKDAY,14,Teck Whye,BP4,5097,2566
2023-10,WEEKENDS/HOLIDAY,6,Paya Lebar,EW8/CC9,5724,3741
2023-10,WEEKDAY,6,Paya Lebar,EW8/CC9,26946,19318
2023-10,WEEKENDS/HOLIDAY,12,Buangkok,NE15,11965,7961
2023-10,WEEKDAY,12,Buangkok,NE15,18279,14300
2023-10,WEEKDAY,15,Canberra,NS12,9523,12953
2023-10,WEEKENDS/HOLIDAY,15,Canberra,NS12,6725,6351
2023-10,WEEKDAY,0,Sembawang,NS11,895,7840
2023-10,WEEKENDS/HOLIDAY,0,Sembawang,NS11,480,4212
2023-10,WEEKENDS/HOLIDAY,18,Kembangan,EW6,5918,7969
2023-10,WEEKDAY,18,Kembangan,EW6,19115,40380
2023-10,WEEKDAY,22,Choa Chu Kang,NS4/BP1,14978,35637
2023-10,WEEKENDS/HOLIDAY,22,Choa Chu Kang,NS4/BP1,7531,15204
2023-10,WEEKENDS/HOLIDAY,7,Bishan,NS17/CC15,9571,6609
2023-10,WEEKDAY,7,Bishan,NS17/CC15,90975,57674
2023-10,WEEKENDS/HOLIDAY,11,Lentor,TE5,2230,962
2023-10,WEEKDAY,11,Lentor,TE5,3965,1734
2023-10,WEEKENDS/HOLIDAY,7,Raffles Place,EW14/NS26,1434,6471
2023-10,WEEKDAY,7,Raffles Place,EW14/NS26,6001,94625
2023-10,WEEKENDS/HOLIDAY,20,Fernvale,SW5,2758,3684
2023-10,WEEKDAY,20,Fernvale,SW5,5505,11323
2023-10,WEEKDAY,15,Woodlands,NS9/TE2,43768,62694
2023-10,WEEKENDS/HOLIDAY,15,Woodlands,NS9/TE2,26849,28113
2023-10,WEEKDAY,5,Woodlands,NS9/TE2,24623,8735
2023-10,WEEKENDS/HOLIDAY,5,Woodlands,NS9/TE2,3514,1834
2023-10,WEEKENDS/HOLIDAY,12,Caldecott,CC17/TE9,2486,1739
2023-10,WEEKDAY,12,Caldecott,CC17/TE9,6978,4310
2023-10,WEEKENDS/HOLIDAY,8,Tiong Bahru,EW17,9505,7202
2023-10,WEEKDAY,8,Tiong Bahru,EW17,72190,43347
2023-10,WEEKENDS/HOLIDAY,19,Tuas West Road,EW32,2121,4544
2023-10,WEEKDAY,19,Tuas West Road,EW32,10054,6871
2023-10,WEEKDAY,13,Yew Tee,NS5,28079,24128
2023-10,WEEKENDS/HOLIDAY,13,Yew Tee,NS5,13812,12396
2023-10,WEEKENDS/HOLIDAY,14,Bedok Reservoir,DT30,3117,3253
2023-10,WEEKDAY,14,Bedok Reservoir,DT30,6017,6013
2023-10,WEEKENDS/HOLIDAY,16,Bedok Reservoir,DT30,3385,3527
2023-10,WEEKDAY,16,Bedok Reservoir,DT30,5703,9364
2023-10,WEEKENDS/HOLIDAY,16,Caldecott,CC17/TE9,2098,2000
2023-10,WEEKDAY,16,Caldecott,CC17/TE9,8362,6384
2023-10,WEEKDAY,13,Choa Chu Kang,NS4/BP1,35654,35973
2023-10,WEEKENDS/HOLIDAY,13,Choa Chu Kang,NS4/BP1,18122,17714
2023-10,WEEKDAY,13,Upper Changi,DT34,4362,5380
2023-10,WEEKENDS/HOLIDAY,13,Upper Changi,DT34,2232,1893
2023-10,WEEKENDS/HOLIDAY,0,Ubi,DT27,29,285
2023-10,WEEKDAY,0,Ubi,DT27,54,575
2023-10,WEEKENDS/HOLIDAY,12,Kupang,SW3,1134,943
2023-10,WEEKDAY,12,Kupang,SW3,2619,2287
2023-10,WEEKDAY,15,Pending,BP8,1659,1458
2023-10,WEEKENDS/HOLIDAY,15,Pending,BP8,519,524
2023-10,WEEKDAY,16,Upper Changi,DT34,7015,4325
2023-10,WEEKENDS/HOLIDAY,16,Upper Changi,DT34,2132,1858
2023-10,WEEKENDS/HOLIDAY,20,Bukit Batok,NS2,7188,14084
2023-10,WEEKDAY,20,Bukit Batok,NS2,18576,43091
2023-10,WEEKDAY,20,Woodlands,NS9/TE2,48152,89772
2023-10,WEEKENDS/HOLIDAY,20,Woodlands,NS9/TE2,22646,29396
2023-10,WEEKDAY,11,Dhoby Ghaut,NS24/NE6/CC1,22040,36586
2023-10,WEEKENDS/HOLIDAY,11,Dhoby Ghaut,NS24/NE6/CC1,11193,20766
2023-10,WEEKENDS/HOLIDAY,23,Choa Chu Kang,NS4/BP1,2994,8697
2023-10,WEEKDAY,23,Choa Chu Kang,NS4/BP1,6111,17916
2023-10,WEEKENDS/HOLIDAY,19,Kangkar,SE4,1150,1805
2023-10,WEEKDAY,19,Kangkar,SE4,2577,9438
2023-10,WEEKDAY,14,Woodlands,NS9/TE2,44440,55151
2023-10,WEEKENDS/HOLIDAY,14,Woodlands,NS9/TE2,26943,28564
2023-10,WEEKDAY,17,Tongkang,SW7,3367,4320
2023-10,WEEKENDS/HOLIDAY,17,Tongkang,SW7,1292,1205
2023-10,WEEKENDS/HOLIDAY,8,Tongkang,SW7,1568,428
2023-10,WEEKDAY,8,Tongkang,SW7,8535,1708
2023-10,WEEKDAY,9,Ang Mo Kio,NS16,68729,38438
2023-10,WEEKENDS/HOLIDAY,9,Ang Mo Kio,NS16,25869,14872
2023-10,WEEKDAY,6,Great World,TE15,2275,2696
2023-10,WEEKENDS/HOLIDAY,6,Great World,TE15,339,518
2023-10,WEEKENDS/HOLIDAY,10,Punggol,NE17/PTC,22131,16151
2023-10,WEEKDAY,10,Punggol,NE17/PTC,41158,29266
2023-10,WEEKENDS/HOLIDAY,8,Cove,PE1,2049,517
2023-10,WEEKDAY,8,Cove,PE1,11780,1843
2023-10,WEEKENDS/HOLIDAY,17,Queenstown,EW19,9543,8476
2023-10,WEEKDAY,17,Queenstown,EW19,34045,29575
2023-10,WEEKENDS/HOLIDAY,8,Chinese Garden,EW25,5021,2987
2023-10,WEEKDAY,8,Chinese Garden,EW25,39478,10425
2023-10,WEEKDAY,18,Bartley,CC12,12284,16517
2023-10,WEEKENDS/HOLIDAY,18,Bartley,CC12,3113,3331
2023-10,WEEKENDS/HOLIDAY,20,Dover,EW22,1307,2747
2023-10,WEEKDAY,20,Dover,EW22,10642,7760
2023-10,WEEKENDS/HOLIDAY,20,Tampines East,DT33,2931,9291
2023-10,WEEKDAY,20,Tampines East,DT33,7386,33695
2023-10,WEEKDAY,23,Clarke Quay,NE5,12172,2542
2023-10,WEEKENDS/HOLIDAY,23,Clarke Quay,NE5,5607,1543
2023-10,WEEKDAY,18,Bencoolen,DT21,27023,18467
2023-10,WEEKENDS/HOLIDAY,18,Bencoolen,DT21,5063,3253
2023-10,WEEKENDS/HOLIDAY,11,Layar,SW6,2224,1031
2023-10,WEEKDAY,11,Layar,SW6,4128,2180
2023-10,WEEKDAY,19,Farmway,SW2,4205,9623
2023-10,WEEKENDS/HOLIDAY,19,Farmway,SW2,1855,2315
2023-10,WEEKENDS/HOLIDAY,19,Raffles Place,EW14/NS26,8804,8279
2023-10,WEEKDAY,19,Raffles Place,EW14/NS26,164128,26574
2023-10,WEEKDAY,8,one-north,CC23,5515,96166
2023-10,WEEKENDS/HOLIDAY,8,one-north,CC23,801,2848
2023-10,WEEKENDS/HOLIDAY,9,Geylang Bahru,DT24,2698,1262
2023-10,WEEKDAY,9,Geylang Bahru,DT24,10619,6202
2023-10,WEEKENDS/HOLIDAY,9,Yishun,NS13,28618,14624
2023-10,WEEKDAY,9,Yishun,NS13,79053,36289
2023-10,WEEKDAY,19,Tai Seng,CC11,49337,21091
2023-10,WEEKENDS/HOLIDAY,19,Tai Seng,CC11,7297,6215
2023-10,WEEKENDS/HOLIDAY,10,Tanah Merah,EW4,9914,3737
2023-10,WEEKDAY,10,Tanah Merah,EW4,18417,7203
2023-10,WEEKDAY,6,Hougang,NE14,45339,14160
2023-10,WEEKENDS/HOLIDAY,6,Hougang,NE14,7414,1948
2023-10,WEEKDAY,6,Telok Blangah,CC28,7256,2049
2023-10,WEEKENDS/HOLIDAY,6,Telok Blangah,CC28,916,333
2023-10,WEEKDAY,15,Ang Mo Kio,NS16,35577,44304
2023-10,WEEKENDS/HOLIDAY,15,Ang Mo Kio,NS16,18644,21334
2023-10,WEEKDAY,13,Tampines West,DT31,7555,7403
2023-10,WEEKENDS/HOLIDAY,13,Tampines West,DT31,3724,3346
2023-10,WEEKENDS/HOLIDAY,17,Lorong Chuan,CC14,3321,3478
2023-10,WEEKDAY,17,Lorong Chuan,CC14,16999,11789
2023-10,WEEKDAY,12,Tanah Merah,EW4,17786,9556
2023-10,WEEKENDS/HOLIDAY,12,Tanah Merah,EW4,9086,4685
2023-10,WEEKDAY,7,Shenton Way,TE19,1087,15648
2023-10,WEEKENDS/HOLIDAY,7,Shenton Way,TE19,171,723
2023-10,WEEKENDS/HOLIDAY,6,Tan Kah Kee,DT8,225,355
2023-10,WEEKDAY,6,Tan Kah Kee,DT8,1989,4849
2023-10,WEEKDAY,5,Holland Village,CC21,1048,184
2023-10,WEEKENDS/HOLIDAY,5,Holland Village,CC21,217,23
2023-10,WEEKDAY,21,Dakota,CC8,5549,9705
2023-10,WEEKENDS/HOLIDAY,21,Dakota,CC8,2673,3880
2023-10,WEEKDAY,10,Admiralty,NS10,44221,18749
2023-10,WEEKENDS/HOLIDAY,10,Admiralty,NS10,23024,9665
2023-10,WEEKENDS/HOLIDAY,12,Marsiling,NS8,9618,6224
2023-10,WEEKDAY,12,Marsiling,NS8,19141,11994
2023-10,WEEKENDS/HOLIDAY,17,Botanic Gardens,CC19/DT9,5702,5213
2023-10,WEEKDAY,17,Botanic Gardens,CC19/DT9,13446,9938
2023-10,WEEKDAY,7,Sumang,PW6,6253,1299
2023-10,WEEKENDS/HOLIDAY,7,Sumang,PW6,476,127
2023-10,WEEKDAY,11,Paya Lebar,EW8/CC9,33917,46541
2023-10,WEEKENDS/HOLIDAY,11,Paya Lebar,EW8/CC9,26925,35968
2023-10,WEEKDAY,17,Upper Thomson,TE8,15376,14181
2023-10,WEEKENDS/HOLIDAY,17,Upper Thomson,TE8,5372,5397
2023-10,WEEKDAY,13,Simei,EW3,19168,18326
2023-10,WEEKENDS/HOLIDAY,13,Simei,EW3,9134,8364
2023-10,WEEKENDS/HOLIDAY,12,Expo,CG1/DT35,5238,10000
2023-10,WEEKDAY,12,Expo,CG1/DT35,11655,14692
2023-10,WEEKENDS/HOLIDAY,17,Buona Vista,EW21/CC22,11811,8795
2023-10,WEEKDAY,17,Buona Vista,EW21/CC22,93332,30932
2023-10,WEEKENDS/HOLIDAY,11,Stadium,CC6,6971,7016
2023-10,WEEKDAY,11,Stadium,CC6,5315,7839
2023-10,WEEKDAY,9,Tanah Merah,EW4,26184,12232
2023-10,WEEKENDS/HOLIDAY,9,Tanah Merah,EW4,10039,3919
2023-10,WEEKENDS/HOLIDAY,10,Farrer Park,NE8,9930,20188
2023-10,WEEKDAY,10,Farrer Park,NE8,19549,27946
2023-10,WEEKENDS/HOLIDAY,10,Kallang,EW10,6650,6272
2023-10,WEEKDAY,10,Kallang,EW10,12024,6580
2023-10,WEEKENDS/HOLIDAY,16,Yishun,NS13,23156,27574
2023-10,WEEKDAY,16,Yishun,NS13,47240,70985
2023-10,WEEKDAY,10,Lentor,TE5,3986,1835
2023-10,WEEKENDS/HOLIDAY,10,Lentor,TE5,2422,846
2023-10,WEEKENDS/HOLIDAY,19,Toa Payoh,NS19,15300,19369
2023-10,WEEKDAY,19,Toa Payoh,NS19,48966,71070
2023-10,WEEKENDS/HOLIDAY,12,Commonwealth,EW20,7015,4674
2023-10,WEEKDAY,12,Commonwealth,EW20,13461,9695
2023-10,WEEKENDS/HOLIDAY,9,Teck Whye,BP4,886,479
2023-10,WEEKDAY,9,Teck Whye,BP4,2747,14329
2023-10,WEEKDAY,19,Cheng Lim,SW1,3450,4406
2023-10,WEEKENDS/HOLIDAY,19,Cheng Lim,SW1,1032,1076
2023-10,WEEKENDS/HOLIDAY,11,Dakota,CC8,4638,3270
2023-10,WEEKDAY,11,Dakota,CC8,10539,6061
2023-10,WEEKDAY,17,Haw Par Villa,CC25,25615,8352
2023-10,WEEKENDS/HOLIDAY,17,Haw Par Villa,CC25,3916,2484
2023-10,WEEKDAY,15,Serangoon,NE12/CC13,51681,59627
2023-10,WEEKENDS/HOLIDAY,15,Serangoon,NE12/CC13,30171,30835
2023-10,WEEKENDS/HOLIDAY,0,Woodlands,NS9/TE2,1421,4461
2023-10,WEEKDAY,0,Woodlands,NS9/TE2,2087,8824
2023-10,WEEKDAY,15,Layar,SW6,2732,3587
2023-10,WEEKENDS/HOLIDAY,15,Layar,SW6,1440,1509
2023-10,WEEKDAY,21,Senja,BP13,384,665
2023-10,WEEKENDS/HOLIDAY,21,Senja,BP13,188,208
2023-10,WEEKENDS/HOLIDAY,15,Orchard,TE14/NS22,51725,52617
2023-10,WEEKDAY,15,Orchard,TE14/NS22,73628,67192
2023-10,WEEKDAY,9,Tan Kah Kee,DT8,5668,5208
2023-10,WEEKENDS/HOLIDAY,9,Tan Kah Kee,DT8,2277,1336
2023-10,WEEKENDS/HOLIDAY,6,Punggol,NE17/PTC,6395,2733
2023-10,WEEKDAY,6,Punggol,NE17/PTC,57761,16600
2023-10,WEEKENDS/HOLIDAY,7,Farrer Park,NE8,8296,6270
2023-10,WEEKDAY,7,Farrer Park,NE8,37395,27465
2023-10,WEEKENDS/HOLIDAY,21,Napier,TE12,1023,435
2023-10,WEEKDAY,21,Napier,TE12,3051,1137
2023-10,WEEKENDS/HOLIDAY,12,Shenton Way,TE19,1518,1475
2023-10,WEEKDAY,12,Shenton Way,TE19,8299,6854
2023-10,WEEKENDS/HOLIDAY,14,Serangoon,NE12/CC13,31571,31028
2023-10,WEEKDAY,14,Serangoon,NE12/CC13,59168,58405
2023-10,WEEKENDS/HOLIDAY,16,Senja,BP13,446,260
2023-10,WEEKDAY,16,Senja,BP13,928,783
2023-10,WEEKDAY,21,Tongkang,SW7,652,3758
2023-10,WEEKENDS/HOLIDAY,21,Tongkang,SW7,279,1331
2023-10,WEEKDAY,22,Holland Village,CC21,7965,5227
2023-10,WEEKENDS/HOLIDAY,22,Holland Village,CC21,2120,1716
2023-10,WEEKDAY,7,Pasir Ris,EW1,104793,31208
2023-10,WEEKENDS/HOLIDAY,7,Pasir Ris,EW1,10181,6171
2023-10,WEEKENDS/HOLIDAY,12,Labrador Park,CC27,1128,1053
2023-10,WEEKDAY,12,Labrador Park,CC27,5800,4495
2023-10,WEEKDAY,9,Soo Teck,PW7,3727,2216
2023-10,WEEKENDS/HOLIDAY,9,Soo Teck,PW7,1494,769
2023-10,WEEKENDS/HOLIDAY,14,Beauty World,DT5,8219,6518
2023-10,WEEKDAY,14,Beauty World,DT5,12032,12796
2023-10,WEEKDAY,21,Layar,SW6,1057,5255
2023-10,WEEKENDS/HOLIDAY,21,Layar,SW6,424,1892
2023-10,WEEKENDS/HOLIDAY,15,Great World,TE15,4054,4002
2023-10,WEEKDAY,15,Great World,TE15,6385,7331
2023-10,WEEKDAY,7,Woodlands South ,TE3,35520,22800
2023-10,WEEKENDS/HOLIDAY,7,Woodlands South ,TE3,3026,3725
2023-10,WEEKDAY,22,Bras Basah,CC2,8465,1804
2023-10,WEEKENDS/HOLIDAY,22,Bras Basah,CC2,1130,569
2023-10,WEEKENDS/HOLIDAY,0,Buona Vista,EW21/CC22,122,432
2023-10,WEEKDAY,0,Buona Vista,EW21/CC22,392,864
2023-10,WEEKDAY,19,Boon Lay,EW27,63573,125414
2023-10,WEEKENDS/HOLIDAY,19,Boon Lay,EW27,21378,32991
2023-10,WEEKDAY,5,Bukit Gombak,NS3,12162,1059
2023-10,WEEKENDS/HOLIDAY,5,Bukit Gombak,NS3,2181,181
2023-10,WEEKENDS/HOLIDAY,5,Gul Circle,EW30,166,176
2023-10,WEEKDAY,5,Gul Circle,EW30,682,1531
2023-10,WEEKDAY,10,Coral Edge,PE3,6711,4077
2023-10,WEEKENDS/HOLIDAY,10,Coral Edge,PE3,4164,2669
2023-10,WEEKDAY,12,Yishun,NS13,48234,43354
2023-10,WEEKENDS/HOLIDAY,12,Yishun,NS13,25865,22430
2023-10,WEEKDAY,0,Labrador Park,CC27,12,17
2023-10,WEEKENDS/HOLIDAY,0,Labrador Park,CC27,0,12
2023-10,WEEKENDS/HOLIDAY,21,Novena,NS20,14087,4247
2023-10,WEEKDAY,21,Novena,NS20,45580,11412
2023-10,WEEKENDS/HOLIDAY,11,Little India,NE7/DT12,15189,29056
2023-10,WEEKDAY,11,Little India,NE7/DT12,24827,35460
2023-10,WEEKDAY,23,Kupang,SW3,119,1261
2023-10,WEEKENDS/HOLIDAY,23,Kupang,SW3,71,525
2023-10,WEEKENDS/HOLIDAY,10,Tuas Link,EW33,2000,810
2023-10,WEEKDAY,10,Tuas Link,EW33,2432,2031
2023-10,WEEKDAY,19,Ubi,DT27,14667,16075
2023-10,WEEKENDS/HOLIDAY,19,Ubi,DT27,3403,4428
2023-10,WEEKENDS/HOLIDAY,10,Petir,BP7,267,285
2023-10,WEEKDAY,10,Petir,BP7,655,605
2023-10,WEEKDAY,8,Simei,EW3,52265,21178
2023-10,WEEKENDS/HOLIDAY,8,Simei,EW3,8046,3871
2023-10,WEEKDAY,13,Bright Hill,TE7,10199,7021
2023-10,WEEKENDS/HOLIDAY,13,Bright Hill,TE7,2886,2505
2023-10,WEEKENDS/HOLIDAY,14,Senja,BP13,476,280
2023-10,WEEKDAY,14,Senja,BP13,961,875
2023-10,WEEKDAY,20,Dhoby Ghaut,NS24/NE6/CC1,58493,23816
2023-10,WEEKENDS/HOLIDAY,20,Dhoby Ghaut,NS24/NE6/CC1,20822,9575
2023-10,WEEKENDS/HOLIDAY,13,Bedok Reservoir,DT30,3718,2874
2023-10,WEEKDAY,13,Bedok Reservoir,DT30,7536,6299
2023-10,WEEKDAY,16,Maxwell,TE18,8360,5521
2023-10,WEEKENDS/HOLIDAY,16,Maxwell,TE18,4551,3076
2023-10,WEEKDAY,6,Lentor,TE5,6939,1297
2023-10,WEEKENDS/HOLIDAY,6,Lentor,TE5,954,240
2023-10,WEEKDAY,16,Orchard Boulevard,TE13,5339,3737
2023-10,WEEKENDS/HOLIDAY,16,Orchard Boulevard,TE13,2188,1151
2023-10,WEEKDAY,21,Sumang,PW6,420,1984
2023-10,WEEKENDS/HOLIDAY,21,Sumang,PW6,162,641
2023-10,WEEKENDS/HOLIDAY,16,Phoenix,BP5,864,695
2023-10,WEEKDAY,16,Phoenix,BP5,2277,2217
2023-10,WEEKENDS/HOLIDAY,11,Bendemeer,DT23,1230,1446
2023-10,WEEKDAY,11,Bendemeer,DT23,3565,3236
2023-10,WEEKENDS/HOLIDAY,19,Tiong Bahru,EW17,9646,12343
2023-10,WEEKDAY,19,Tiong Bahru,EW17,31281,57812
2023-10,WEEKDAY,16,Simei,EW3,18904,21188
2023-10,WEEKENDS/HOLIDAY,16,Simei,EW3,7910,9001
2023-10,WEEKENDS/HOLIDAY,6,Braddell,NS18,4079,1038
2023-10,WEEKDAY,6,Braddell,NS18,21672,8161
2023-10,WEEKENDS/HOLIDAY,11,Keat Hong,BP3,2317,1040
2023-10,WEEKDAY,11,Keat Hong,BP3,4480,2260
2023-10,WEEKDAY,23,Chinatown,NE4/DT19,18406,8883
2023-10,WEEKENDS/HOLIDAY,23,Chinatown,NE4/DT19,8037,4444
2023-10,WEEKENDS/HOLIDAY,13,Havelock,TE16,2911,2751
2023-10,WEEKDAY,13,Havelock,TE16,5233,5664
2023-10,WEEKENDS/HOLIDAY,13,Changi Airport,CG2,12282,13567
2023-10,WEEKDAY,13,Changi Airport,CG2,21048,22885
2023-10,WEEKDAY,0,Renjong,SW8,24,176
2023-10,WEEKENDS/HOLIDAY,0,Renjong,SW8,14,113
2023-10,WEEKDAY,13,Phoenix,BP5,2129,2186
2023-10,WEEKENDS/HOLIDAY,13,Phoenix,BP5,964,781
2023-10,WEEKENDS/HOLIDAY,21,Kembangan,EW6,2032,6009
2023-10,WEEKDAY,21,Kembangan,EW6,5793,17626
2023-10,WEEKENDS/HOLIDAY,7,Kaki Bukit,DT28,5643,3365
2023-10,WEEKDAY,7,Kaki Bukit,DT28,34519,28982
2023-10,WEEKDAY,20,Raffles Place,EW14/NS26,83729,11511
2023-10,WEEKENDS/HOLIDAY,20,Raffles Place,EW14/NS26,9116,4800
2023-10,WEEKENDS/HOLIDAY,20,Bartley,CC12,1238,3073
2023-10,WEEKDAY,20,Bartley,CC12,2985,9620
2023-10,WEEKDAY,0,Toa Payoh,NS19,561,2363
2023-10,WEEKENDS/HOLIDAY,0,Toa Payoh,NS19,234,1177
2023-10,WEEKENDS/HOLIDAY,19,Changi Airport,CG2,12968,10940
2023-10,WEEKDAY,19,Changi Airport,CG2,26809,24701
2023-10,WEEKENDS/HOLIDAY,9,Marymount,CC16,3037,3662
2023-10,WEEKDAY,9,Marymount,CC16,11250,14680
2023-10,WEEKDAY,15,Farrer Road,CC20,4651,5832
2023-10,WEEKENDS/HOLIDAY,15,Farrer Road,CC20,2056,2271
2023-10,WEEKENDS/HOLIDAY,7,Cove,PE1,1210,326
2023-10,WEEKDAY,7,Cove,PE1,12720,4156
2023-10,WEEKENDS/HOLIDAY,21,Clementi,EW23,13673,19115
2023-10,WEEKDAY,21,Clementi,EW23,43329,46031
2023-10,WEEKDAY,14,Clementi,EW23,42892,41829
2023-10,WEEKENDS/HOLIDAY,14,Clementi,EW23,21137,21813
2023-10,WEEKDAY,12,Woodlands North ,TE1,6869,3100
2023-10,WEEKENDS/HOLIDAY,12,Woodlands North ,TE1,1996,763
2023-10,WEEKDAY,10,Upper Changi,DT34,4591,4568
2023-10,WEEKENDS/HOLIDAY,10,Upper Changi,DT34,2075,1338
2023-10,WEEKENDS/HOLIDAY,23,Tiong Bahru,EW17,1849,5354
2023-10,WEEKDAY,23,Tiong Bahru,EW17,4072,12244
2023-10,WEEKENDS/HOLIDAY,19,Geylang Bahru,DT24,1712,2555
2023-10,WEEKDAY,19,Geylang Bahru,DT24,6544,11238
2023-10,WEEKENDS/HOLIDAY,11,Kembangan,EW6,7088,3983
2023-10,WEEKDAY,11,Kembangan,EW6,11099,7228
2023-10,WEEKENDS/HOLIDAY,10,Pending,BP8,520,511
2023-10,WEEKDAY,10,Pending,BP8,1199,1076
2023-10,WEEKDAY,19,Punggol,NE17/PTC,47712,113571
2023-10,WEEKENDS/HOLIDAY,19,Punggol,NE17/PTC,21007,25713
2023-10,WEEKDAY,14,Rochor,DT13,11007,11298
2023-10,WEEKENDS/HOLIDAY,14,Rochor,DT13,6097,7424
2023-10,WEEKDAY,21,Pioneer,EW28,17452,33702
2023-10,WEEKENDS/HOLIDAY,21,Pioneer,EW28,4985,15366
2023-10,WEEKENDS/HOLIDAY,13,Hougang,NE14,16490,13496
2023-10,WEEKDAY,13,Hougang,NE14,32786,26438
2023-10,WEEKDAY,14,Downtown,DT17,10731,18082
2023-10,WEEKENDS/HOLIDAY,14,Downtown,DT17,2555,2556
2023-10,WEEKENDS/HOLIDAY,15,HarbourFront,NE1/CC29,31158,31541
2023-10,WEEKDAY,15,HarbourFront,NE1/CC29,48481,41031
2023-10,WEEKENDS/HOLIDAY,0,Bright Hill,TE7,7,182
2023-10,WEEKDAY,0,Bright Hill,TE7,22,432
2023-10,WEEKENDS/HOLIDAY,22,Tan Kah Kee,DT8,517,656
2023-10,WEEKDAY,22,Tan Kah Kee,DT8,1435,2055
2023-10,WEEKENDS/HOLIDAY,6,Tai Seng,CC11,2430,3813
2023-10,WEEKDAY,6,Tai Seng,CC11,9216,22659
2023-10,WEEKDAY,17,City Hall,NS25/EW13,87532,56186
2023-10,WEEKENDS/HOLIDAY,17,City Hall,NS25/EW13,53356,35092
2023-10,WEEKDAY,14,Geylang Bahru,DT24,3931,3891
2023-10,WEEKENDS/HOLIDAY,14,Geylang Bahru,DT24,2171,1817
2023-10,WEEKDAY,20,Lorong Chuan,CC14,3484,9644
2023-10,WEEKENDS/HOLIDAY,20,Lorong Chuan,CC14,1350,3073
2023-10,WEEKENDS/HOLIDAY,12,Choa Chu Kang,NS4/BP1,19388,15847
2023-10,WEEKDAY,12,Choa Chu Kang,NS4/BP1,35003,32175
2023-10,WEEKENDS/HOLIDAY,12,Dhoby Ghaut,NS24/NE6/CC1,15367,22240
2023-10,WEEKDAY,12,Dhoby Ghaut,NS24/NE6/CC1,34275,45602
2023-10,WEEKENDS/HOLIDAY,8,Bishan,NS17/CC15,15086,11408
2023-10,WEEKDAY,8,Bishan,NS17/CC15,123012,46319
2023-10,WEEKDAY,7,Kembangan,EW6,30315,15871
2023-10,WEEKENDS/HOLIDAY,7,Kembangan,EW6,3648,2874
2023-10,WEEKDAY,7,Chinatown,NE4/DT19,18668,39691
2023-10,WEEKENDS/HOLIDAY,7,Chinatown,NE4/DT19,4478,7803
2023-10,WEEKDAY,9,Novena,NS20,26158,82165
2023-10,WEEKENDS/HOLIDAY,9,Novena,NS20,9567,20454
2023-10,WEEKENDS/HOLIDAY,23,Outram Park,EW16/NE3/TE17,2815,2823
2023-10,WEEKDAY,23,Outram Park,EW16/NE3/TE17,7721,5902
2023-10,WEEKDAY,18,Admiralty,NS10,71883,130862
