YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-08,WEEKDAY,6,TRAIN,NE14,45873,14780
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NE14,7229,1940
2023-08,WEEKDAY,5,TRAIN,CC21,949,180
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,CC21,181,27
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,CC8,2801,4805
2023-08,WEEKDAY,21,TRAIN,CC8,5986,11033
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NS10,23365,9711
2023-08,WEEKDAY,10,TRAIN,NS10,44646,18247
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS8,10247,6204
2023-08,WEEKDAY,12,TRAIN,NS8,19237,12090
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,CC23,989,2785
2023-08,WEEKDAY,8,TRAIN,CC23,5587,93389
2023-08,WEEKDAY,9,TRAIN,DT24,10411,6138
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT24,2789,1289
2023-08,WEEKDAY,9,TRAIN,NS13,79876,36602
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS13,28325,14275
2023-08,WEEKDAY,19,TRAIN,CC11,51391,22104
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7417,6236
2023-08,WEEKDAY,6,TRAIN,CC28,7068,2122
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC28,920,325
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NS16,20115,21321
2023-08,WEEKDAY,15,TRAIN,NS16,37560,46522
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT31,3779,3384
2023-08,WEEKDAY,13,TRAIN,DT31,7431,7229
2023-08,WEEKDAY,17,TRAIN,CC14,18650,12098
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC14,3198,3345
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW4,9374,4770
2023-08,WEEKDAY,12,TRAIN,EW4,16881,9429
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,TE19,195,723
2023-08,WEEKDAY,7,TRAIN,TE19,1012,14893
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,DT8,215,332
2023-08,WEEKDAY,6,TRAIN,DT8,2175,6044
2023-08,WEEKDAY,11,TRAIN,CC6,7128,8164
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC6,6167,7103
2023-08,WEEKDAY,9,TRAIN,EW4,25846,13260
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW4,9708,4035
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NE8,10590,17754
2023-08,WEEKDAY,10,TRAIN,NE8,21221,27678
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW10,6487,6142
2023-08,WEEKDAY,10,TRAIN,EW10,12197,6962
2023-08,WEEKDAY,16,TRAIN,NS13,47918,73721
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS13,24389,28627
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,CG1/DT35,5323,9254
2023-08,WEEKDAY,12,TRAIN,CG1/DT35,12037,14032
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,EW21/CC22,11716,8844
2023-08,WEEKDAY,17,TRAIN,EW21/CC22,92696,31357
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC19/DT9,6212,5505
2023-08,WEEKDAY,17,TRAIN,CC19/DT9,14220,11006
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,PW6,448,132
2023-08,WEEKDAY,7,TRAIN,PW6,6852,1371
2023-08,WEEKDAY,11,TRAIN,EW8/CC9,33024,48726
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,EW8/CC9,25551,35135
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,TE8,5207,5106
2023-08,WEEKDAY,17,TRAIN,TE8,14992,14513
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,EW3,9032,8111
2023-08,WEEKDAY,13,TRAIN,EW3,18778,17278
2023-08,WEEKDAY,10,TRAIN,TE5,4309,1651
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,TE5,2400,898
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NS19,15091,19360
2023-08,WEEKDAY,19,TRAIN,NS19,50310,72962
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW20,6755,4524
2023-08,WEEKDAY,12,TRAIN,EW20,12787,9390
2023-08,WEEKDAY,9,TRAIN,BP4,2800,14331
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,BP4,1074,605
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,SW1,1068,1002
2023-08,WEEKDAY,19,TRAIN,SW1,3550,4372
2023-08,WEEKDAY,11,TRAIN,CC8,10188,5753
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC8,4709,3538
2023-08,WEEKDAY,16,TRAIN,BP13,1081,899
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,BP13,524,241
2023-08,WEEKDAY,21,TRAIN,SW7,743,3997
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,SW7,347,1396
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC21,3132,2261
2023-08,WEEKDAY,22,TRAIN,CC21,9156,5550
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW1,9594,5389
2023-08,WEEKDAY,7,TRAIN,EW1,107189,31118
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,CC27,1082,954
2023-08,WEEKDAY,12,TRAIN,CC27,5862,4356
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1514,752
2023-08,WEEKDAY,9,TRAIN,PW7,3851,2241
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT5,8776,6387
2023-08,WEEKDAY,14,TRAIN,DT5,12048,13488
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC25,4196,2532
2023-08,WEEKDAY,17,TRAIN,CC25,26227,9138
2023-08,WEEKDAY,15,TRAIN,NE12/CC13,56033,63578
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE12/CC13,31301,31289
2023-08,WEEKDAY,0,TRAIN,NS9/TE2,2020,9142
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS9/TE2,1152,4552
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,SW6,1475,1567
2023-08,WEEKDAY,15,TRAIN,SW6,3347,4219
2023-08,WEEKDAY,21,TRAIN,BP13,340,694
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,BP13,165,242
2023-08,WEEKDAY,15,TRAIN,TE14/NS22,78229,72823
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,51418,52856
2023-08,WEEKDAY,9,TRAIN,DT8,5206,4413
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2125,1337
2023-08,WEEKDAY,6,TRAIN,NE17/PTC,61849,17591
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NE17/PTC,6243,2800
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NE8,7827,5823
2023-08,WEEKDAY,7,TRAIN,NE8,37575,26952
2023-08,WEEKDAY,21,TRAIN,TE12,3382,1294
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,TE12,1026,602
2023-08,WEEKDAY,12,TRAIN,TE19,8317,6442
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,TE19,1587,1357
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,31839,30778
2023-08,WEEKDAY,14,TRAIN,NE12/CC13,62989,59796
2023-08,WEEKDAY,21,TRAIN,SW6,979,5365
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,SW6,409,1988
2023-08,WEEKDAY,15,TRAIN,TE15,6722,7839
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,TE15,4411,4062
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,TE3,3122,4149
2023-08,WEEKDAY,7,TRAIN,TE3,35603,26500
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC2,2474,1161
2023-08,WEEKDAY,22,TRAIN,CC2,10194,2513
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW21/CC22,154,445
2023-08,WEEKDAY,0,TRAIN,EW21/CC22,434,893
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW27,21020,32623
2023-08,WEEKDAY,19,TRAIN,EW27,67669,126679
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,NS3,2183,163
2023-08,WEEKDAY,5,TRAIN,NS3,11766,1086
2023-08,WEEKDAY,5,TRAIN,EW30,678,1265
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW30,136,156
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,PE3,4147,2653
2023-08,WEEKDAY,10,TRAIN,PE3,7114,3963
2023-08,WEEKDAY,12,TRAIN,NS13,48030,44269
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS13,26269,23112
2023-08,WEEKDAY,0,TRAIN,CC27,7,37
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,CC27,56,21
2023-08,WEEKDAY,21,TRAIN,NS20,46941,11822
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,NS20,13176,5291
2023-08,WEEKDAY,11,TRAIN,NE7/DT12,23888,31175
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,13990,26619
2023-08,WEEKDAY,23,TRAIN,SW3,143,1404
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,SW3,72,639
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,EW33,2111,822
2023-08,WEEKDAY,10,TRAIN,EW33,2195,1950
2023-08,WEEKDAY,19,TRAIN,DT27,15007,15510
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,DT27,3439,4118
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,BP7,320,333
2023-08,WEEKDAY,10,TRAIN,BP7,742,587
2023-08,WEEKDAY,8,TRAIN,EW3,53625,21465
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,EW3,8013,3948
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE7,3043,2436
2023-08,WEEKDAY,13,TRAIN,TE7,8415,6080
2023-08,WEEKDAY,14,TRAIN,BP13,941,895
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,BP13,541,321
2023-08,WEEKDAY,20,TRAIN,NS24/NE6/CC1,61644,26775
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,NS24/NE6/CC1,21919,11898
2023-08,WEEKDAY,13,TRAIN,DT30,7066,5312
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT30,3692,2794
2023-08,WEEKDAY,16,TRAIN,TE18,9441,6062
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE18,5186,3522
2023-08,WEEKDAY,6,TRAIN,TE5,7584,1179
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,TE5,958,232
2023-08,WEEKDAY,16,TRAIN,TE13,5574,4223
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE13,2591,1491
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,PW6,151,664
2023-08,WEEKDAY,21,TRAIN,PW6,409,1950
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,BP5,1002,819
2023-08,WEEKDAY,16,TRAIN,BP5,2475,2293
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,DT23,1359,1556
2023-08,WEEKDAY,11,TRAIN,DT23,3501,3326
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW17,9876,12638
2023-08,WEEKDAY,19,TRAIN,EW17,32153,58638
2023-08,WEEKDAY,16,TRAIN,EW3,19001,22097
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW3,7907,8971
2023-08,WEEKDAY,6,TRAIN,NS18,21370,8416
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,NS18,3915,1025
2023-08,WEEKDAY,11,TRAIN,BP3,4238,2374
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,BP3,2678,1217
2023-08,WEEKDAY,23,TRAIN,NE4/DT19,20765,10104
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NE4/DT19,8360,4745
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE16,3309,2765
2023-08,WEEKDAY,13,TRAIN,TE16,5810,5967
2023-08,WEEKDAY,13,TRAIN,CG2,22842,25597
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,CG2,11687,14188
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,SW8,10,112
2023-08,WEEKDAY,0,TRAIN,SW8,30,219
2023-08,WEEKDAY,13,TRAIN,BP5,2008,2125
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,BP5,1006,923
2023-08,WEEKDAY,21,TRAIN,EW6,6203,19332
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW6,2190,6733
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,DT28,5685,2927
2023-08,WEEKDAY,7,TRAIN,DT28,35787,27578
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,CC20,2053,2353
2023-08,WEEKDAY,15,TRAIN,CC20,4958,6733
2023-08,WEEKDAY,7,TRAIN,PE1,13018,4685
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,PE1,1245,338
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW23,14011,21733
2023-08,WEEKDAY,21,TRAIN,EW23,43905,47901
2023-08,WEEKDAY,14,TRAIN,EW23,43995,42530
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW23,21806,21402
2023-08,WEEKDAY,12,TRAIN,TE1,7658,6857
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,TE1,2166,772
2023-08,WEEKDAY,10,TRAIN,DT34,4995,3536
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,DT34,1937,1310
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW17,2159,5788
2023-08,WEEKDAY,23,TRAIN,EW17,4405,13601
2023-08,WEEKDAY,19,TRAIN,DT24,6924,12011
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,DT24,1958,2464
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,EW6,7149,4007
2023-08,WEEKDAY,11,TRAIN,EW6,11317,7159
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,BP8,649,609
2023-08,WEEKDAY,10,TRAIN,BP8,1392,1089
2023-08,WEEKDAY,19,TRAIN,NE17/PTC,50192,117861
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,20685,25682
2023-08,WEEKDAY,14,TRAIN,DT13,12223,11688
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT13,6389,7259
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW14/NS26,26175,7648
2023-08,WEEKDAY,20,TRAIN,EW14/NS26,87925,14980
2023-08,WEEKDAY,20,TRAIN,CC12,3315,9646
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC12,1222,2962
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,NS19,227,1281
2023-08,WEEKDAY,0,TRAIN,NS19,599,2597
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,CG2,13603,11856
2023-08,WEEKDAY,19,TRAIN,CG2,26515,29441
2023-08,WEEKDAY,9,TRAIN,CC16,11648,13661
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,CC16,3202,3584
2023-08,WEEKDAY,21,TRAIN,EW28,18391,35692
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,EW28,5510,16708
2023-08,WEEKDAY,15,TRAIN,NE1/CC29,52276,42617
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE1/CC29,32528,31457
2023-08,WEEKDAY,0,TRAIN,TE7,25,420
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,TE7,13,182
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,DT8,643,1002
2023-08,WEEKDAY,22,TRAIN,DT8,1555,2285
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,CC11,2522,3935
2023-08,WEEKDAY,6,TRAIN,CC11,10041,22112
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,52732,41499
2023-08,WEEKDAY,17,TRAIN,NS25/EW13,89382,61357
2023-08,WEEKDAY,14,TRAIN,DT24,4157,3987
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT24,2236,1721
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1418,3080
2023-08,WEEKDAY,20,TRAIN,CC14,5121,9810
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS4/BP1,19145,16037
2023-08,WEEKDAY,12,TRAIN,NS4/BP1,34211,32224
2023-08,WEEKDAY,12,TRAIN,NS24/NE6/CC1,33448,47481
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,NS24/NE6/CC1,15162,23048
2023-08,WEEKDAY,13,TRAIN,NE14,31138,25002
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE14,16757,13257
2023-08,WEEKDAY,14,TRAIN,DT17,10509,18901
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,DT17,2605,2555
2023-08,WEEKDAY,8,TRAIN,NS17/CC15,125900,45787
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NS17/CC15,14688,11577
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW6,3562,2880
2023-08,WEEKDAY,7,TRAIN,EW6,31007,15212
2023-08,WEEKDAY,7,TRAIN,NE4/DT19,18979,39475
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,NE4/DT19,4376,7515
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,NS20,9006,19423
2023-08,WEEKDAY,9,TRAIN,NS20,25676,84222
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,EW16/NE3/TE17,2825,2985
2023-08,WEEKDAY,23,TRAIN,EW16/NE3/TE17,8031,6466
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,NS10,16322,20609
2023-08,WEEKDAY,18,TRAIN,NS10,72831,131651
2023-08,WEEKDAY,13,TRAIN,TE8,9553,8741
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,TE8,6828,4627
2023-08,WEEKDAY,14,TRAIN,NE15,15700,18906
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,NE15,9467,9429
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,CC26,1551,1083
2023-08,WEEKDAY,12,TRAIN,CC26,5284,3557
2023-08,WEEKDAY,13,TRAIN,NE16/STC,47430,46267
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,NE16/STC,24908,22904
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW31,1451,1745
2023-08,WEEKDAY,20,TRAIN,EW31,7810,2485
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,SW5,4906,4101
2023-08,WEEKDAY,13,TRAIN,SW5,11189,8916
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,TE19,1080,449
2023-08,WEEKDAY,22,TRAIN,TE19,4496,934
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,NS27/CE2/TE20,449,376
2023-08,WEEKDAY,23,TRAIN,NS27/CE2/TE20,1474,1210
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,BP7,212,500
2023-08,WEEKDAY,14,TRAIN,BP7,687,1242
2023-08,WEEKDAY,20,TRAIN,PE1,1617,6897
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,PE1,690,2321
2023-08,WEEKDAY,16,TRAIN,NS10,33063,45239
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NS10,16107,16151
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NE12/CC13,31342,34145
2023-08,WEEKDAY,16,TRAIN,NE12/CC13,56711,75709
2023-08,WEEKDAY,6,TRAIN,SW4,5321,420
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SW4,342,75
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,TE4,1627,1838
2023-08,WEEKDAY,8,TRAIN,TE4,8235,11209
2023-08,WEEKDAY,10,TRAIN,SE2,6906,2777
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,SE2,3880,1578
2023-08,WEEKDAY,15,TRAIN,NE9,21048,18589
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,NE9,9246,8809
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,NE14,14506,14837
2023-08,WEEKDAY,16,TRAIN,NE14,26570,38400
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,EW29,345,812
2023-08,WEEKDAY,5,TRAIN,EW29,1866,8259
2023-08,WEEKDAY,13,TRAIN,SE5,4038,2972
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1400,1313
2023-08,WEEKDAY,18,TRAIN,CG2,35441,30178
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,CG2,13335,13514
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT33,13,1542
2023-08,WEEKDAY,0,TRAIN,DT33,33,3668
2023-08,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,10761,9833
2023-08,WEEKDAY,19,TRAIN,EW16/NE3/TE17,56626,31121
2023-08,WEEKDAY,18,TRAIN,EW11,51728,42641
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11098,10315
2023-08,WEEKENDS/HOLIDAY,11,TRAIN,CC7,3498,2429
2023-08,WEEKDAY,11,TRAIN,CC7,6978,3810
2023-08,WEEKDAY,16,TRAIN,EW8/CC9,59258,48251
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,EW8/CC9,38196,33809
2023-08,WEEKDAY,15,TRAIN,EW4,17061,13948
2023-08,WEEKENDS/HOLIDAY,15,TRAIN,EW4,7317,7240
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,DT31,3950,1968
2023-08,WEEKDAY,9,TRAIN,DT31,15243,7413
2023-08,WEEKDAY,14,TRAIN,EW11,17129,20250
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW11,9012,11301
2023-08,WEEKDAY,0,TRAIN,EW4,96,2985
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW4,37,1481
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,47275,38564
2023-08,WEEKDAY,18,TRAIN,EW12/DT14,158737,131689
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,DT31,3649,2289
2023-08,WEEKDAY,8,TRAIN,DT31,34806,19339
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,TE22,1181,3319
2023-08,WEEKDAY,12,TRAIN,TE22,1638,4218
2023-08,WEEKDAY,12,TRAIN,TE18,10691,13052
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,TE18,4822,6077
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,CE1/DT16,20689,33626
2023-08,WEEKDAY,14,TRAIN,CE1/DT16,27847,42327
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,EW19,9916,6523
2023-08,WEEKDAY,12,TRAIN,EW19,15329,13232
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,DT25,124,38
2023-08,WEEKDAY,5,TRAIN,DT25,665,436
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,BP2,1517,1184
2023-08,WEEKDAY,13,TRAIN,BP2,3133,2317
2023-08,WEEKDAY,16,TRAIN,TE22,2747,6243
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,TE22,2183,7544
2023-08,WEEKDAY,16,TRAIN,CC14,14078,8604
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,CC14,3115,3342
2023-08,WEEKDAY,23,TRAIN,BP3,343,1845
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,BP3,106,409
2023-08,WEEKENDS/HOLIDAY,5,TRAIN,DT23,6,1
2023-08,WEEKDAY,5,TRAIN,DT23,68,1
2023-08,WEEKDAY,17,TRAIN,CC20,10399,10229
2023-08,WEEKENDS/HOLIDAY,17,TRAIN,CC20,2970,2977
2023-08,WEEKDAY,12,TRAIN,CC14,8813,5120
2023-08,WEEKENDS/HOLIDAY,12,TRAIN,CC14,4123,2811
2023-08,WEEKDAY,18,TRAIN,EW1,44062,103495
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,EW1,13235,17981
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,DT25,21,184
2023-08,WEEKDAY,0,TRAIN,DT25,28,433
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,SW4,1146,541
2023-08,WEEKDAY,9,TRAIN,SW4,3100,1115
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,DT17,5806,2011
2023-08,WEEKDAY,21,TRAIN,DT17,17522,4289
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SW1,136,895
2023-08,WEEKDAY,6,TRAIN,SW1,2227,3596
2023-08,WEEKDAY,0,TRAIN,EW22,72,295
2023-08,WEEKENDS/HOLIDAY,0,TRAIN,EW22,35,127
2023-08,WEEKDAY,13,TRAIN,EW33,1999,2097
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,EW33,1920,1167
2023-08,WEEKDAY,14,TRAIN,TE6,11160,6976
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,TE6,4034,3658
2023-08,WEEKENDS/HOLIDAY,13,TRAIN,DT29,3254,2517
2023-08,WEEKDAY,13,TRAIN,DT29,5946,5194
2023-08,WEEKENDS/HOLIDAY,22,TRAIN,CC3,7018,1146
2023-08,WEEKDAY,22,TRAIN,CC3,13547,2343
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW22,2639,1874
2023-08,WEEKDAY,9,TRAIN,EW22,9079,26333
2023-08,WEEKDAY,6,TRAIN,SW3,5163,1175
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SW3,491,90
2023-08,WEEKENDS/HOLIDAY,6,TRAIN,SW7,552,77
2023-08,WEEKDAY,6,TRAIN,SW7,5750,752
2023-08,WEEKDAY,20,TRAIN,EW12/DT14,89735,44798
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,EW12/DT14,39093,21489
2023-08,WEEKDAY,21,TRAIN,TE15,9847,4724
2023-08,WEEKENDS/HOLIDAY,21,TRAIN,TE15,4121,2338
2023-08,WEEKDAY,8,TRAIN,NE1/CC29,29879,124181
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NE1/CC29,6505,17773
2023-08,WEEKENDS/HOLIDAY,18,TRAIN,BP5,957,984
2023-08,WEEKDAY,18,TRAIN,BP5,4234,4682
2023-08,WEEKDAY,14,TRAIN,EW17,24072,25045
2023-08,WEEKENDS/HOLIDAY,14,TRAIN,EW17,12465,12289
2023-08,WEEKDAY,10,TRAIN,NS25/EW13,17310,60976
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,NS25/EW13,13417,46106
2023-08,WEEKENDS/HOLIDAY,10,TRAIN,SW8,1334,692
2023-08,WEEKDAY,10,TRAIN,SW8,2681,1068
2023-08,WEEKENDS/HOLIDAY,9,TRAIN,EW25,5145,2795
2023-08,WEEKDAY,9,TRAIN,EW25,16096,4883
2023-08,WEEKDAY,23,TRAIN,CC27,1149,216
2023-08,WEEKENDS/HOLIDAY,23,TRAIN,CC27,556,112
2023-08,WEEKENDS/HOLIDAY,20,TRAIN,DT7,1084,1994
2023-08,WEEKDAY,20,TRAIN,DT7,3269,5296
2023-08,WEEKENDS/HOLIDAY,8,TRAIN,NS14,18798,8757
2023-08,WEEKDAY,8,TRAIN,NS14,120555,30672
2023-08,WEEKENDS/HOLIDAY,16,TRAIN,SW6,1684,1550
2023-08,WEEKDAY,16,TRAIN,SW6,3606,4509
2023-08,WEEKENDS/HOLIDAY,7,TRAIN,EW19,4568,3107
2023-08,WEEKDAY,7,TRAIN,EW19,47277,26400
